id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
3051,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,0,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,50,2,FALSE
3052,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
3053,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3054,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,0,0,0,0.01,7,0,0,19.65,1,0,0,2,0.25,0,7,0,7,4,50,2,FALSE
3055,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,0.2,3,6,2,5,5,66.67,3,FALSE
3056,1,2,0,0,0,1,1,0,0,1,1,3,1,0,0,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,1,2,5,2,4,1,0,0,FALSE
3057,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,3,17.43,2,69.74,0.01,11,0.5,3.87,34.87,1,0,0,3,0.25,5,6,5,4,4,50,2,FALSE
3058,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3059,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
3060,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3061,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3062,1,2,3,0,0,1,0.25,0,0,1,1,3,1,0,1,1,7.18,6.75,326.92,0.02,14,0.15,18.16,48.43,1,0,0,4,0.17,3,11,2,9,6,75,4,FALSE
3063,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,1,3,6,2,5,1,0,0,FALSE
3064,7,5,10,1,12,4,0.31,6,2,4,1,25,1,0,3,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,0.25,3,6,23,0.25,26,49,9,17,16,78.57,13,FALSE
3065,1,0,1,2,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.17,1,3,1,3,6,75,2,FALSE
3066,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
3067,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,2,1,3,8,3,7,1,0,0,FALSE
3068,3,3,4,4,4,2,0.4,2,2,2,1,7,1,0,1,0,14.04,2,56.15,0.01,10,0.5,3.12,28.07,0.5,1,2,7,0.18,3,7,3,4,11,88.89,5,FALSE
3069,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
3070,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.2,2,3,2,3,5,66.67,3,FALSE
3071,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
3072,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,2,0.33,3,5,3,5,3,50,2,FALSE
3073,3,1,2,0,4,2,0.67,2,2,2,1,6,1,0,1,3,9.75,6.25,380.74,0.02,16,0.16,21.15,60.92,0.5,1,2,6,0.4,5,11,4,10,5,66.67,3,FALSE
3074,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3075,1,2,0,0,0,1,1,0,0,1,1,3,1,0,0,0,7.24,2.5,45.24,0.01,7,0.4,2.51,18.09,1,0,0,4,1,1,6,1,5,1,0,0,FALSE
3076,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.2,3,6,3,6,5,50,2,FALSE
3077,1,1,1,4,0,1,0.5,0,0,1,1,2,1,0,1,1,10.57,3,95.1,0.01,10,0.33,5.28,31.7,1,0,0,3,0.13,3,7,3,6,8,83.33,2,FALSE
3078,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.33,1,4,1,4,3,50,2,FALSE
3079,3,2,5,2,4,2,0.33,2,2,1,0.5,9,1,0,1,0,20.37,9,1649.85,0.06,39,0.11,91.66,183.32,0.5,1,2,9,0.2,18,21,13,13,10,87.5,6,FALSE
3080,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.25,2,4,2,4,4,50,2,FALSE
3081,13,1,13,19,14,7,0.47,2,7,2,0.29,15,1,0,2,1,14.84,22.22,7326.97,0.11,71,0.05,407.05,329.71,0.14,6,7,10,0.19,25,46,9,16,36,94.12,15,FALSE
3082,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3083,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3084,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,5.81,8,372.06,0.02,14,0.13,20.67,46.51,1,0,0,3,0.5,4,10,2,8,2,0,1,FALSE
3085,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,0.25,4,5,4,4,4,50,2,FALSE
3086,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.5,3,5,3,5,2,0,1,FALSE
3087,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,FALSE
3088,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
3089,11,8,20,5,20,6,0.25,10,2,5,0.83,34,1,0,4,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445,0.17,5,10,30,0.19,39,50,15,17,31,86.21,24,FALSE
3090,3,3,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,19.99,4,319.82,0.03,21,0.25,17.77,79.95,0.5,1,2,8,0.18,8,13,7,7,11,77.78,9,FALSE
3091,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
3092,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3093,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,1,11.58,2.67,82.35,0.01,11,0.38,4.57,30.88,1,0,0,2,0.2,4,7,3,4,5,66.67,3,FALSE
3094,5,2,7,0,8,3,0.38,4,2,3,1,12,1,0,1,0,25.4,8.36,1776.41,0.07,50,0.12,98.69,212.4,0.33,2,4,11,0.3,23,27,11,8,10,87.5,8,FALSE
3095,14,6,35,19,0,13,0.34,0,0,4,0.31,35,1,0,3,1,40.01,26.46,28023.01,0.35,184,0.04,1556.83,1058.9,0.08,0,0,24,0.22,57,127,28,26,59,94.74,38,FALSE
3096,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,3,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,1,4,5,4,4,1,0,0,FALSE
3097,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,50,2,FALSE
3098,1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,1,4.75,1,4.75,0,3,1,0.26,4.75,1,0,0,2,0.2,1,2,1,2,5,66.67,2,FALSE
3099,9,10,35,0,14,5,0.12,6,2.33,4,0.8,30,3,0,6,8,43.37,24.25,25506.03,0.35,199,0.04,1417,1051.8,0.6,4,7,27,0.11,97,102,26,13,46,85.37,41,FALSE
3100,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,20,0.5,5,0,5,2,0.28,10,1,0,0,3,0.33,3,2,3,1,3,0,1,FALSE
3101,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.25,1,5,1,5,4,50,2,FALSE
3102,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3103,1,1,2,6,0,1,0.33,0,0,1,1,2,1,0,1,2,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.09,3,5,3,4,11,88.89,3,FALSE
3104,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,1,2,3,0.25,1,6,1,6,4,50,2,FALSE
3105,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,FALSE
3106,1,4,6,31,0,1,0.14,0,0,1,1,5,1,0,1,0,34.59,2,138.38,0.02,20,0.5,7.69,69.19,1,0,0,6,0.03,7,13,7,4,40,97.37,7,FALSE
3107,1,3,3,0,0,1,0.25,0,0,1,1,5,1,0,1,1,17.24,3.12,168.4,0.02,17,0.32,9.36,53.89,1,0,0,6,0.14,5,12,4,5,7,75,4,FALSE
3108,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,7.71,3.5,94.5,0.01,9,0.29,5.25,27,1,0,0,2,1,1,8,1,7,1,0,0,FALSE
3109,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,4,0.5,1,0,2,2,0.06,2,1,0,0,3,1,1,1,1,1,1,0,0,FALSE
3110,3,3,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,19.99,4,319.82,0.03,21,0.25,17.77,79.95,0.5,1,2,8,0.18,8,13,7,7,11,77.78,9,FALSE
3111,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
3112,3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,3,13.14,6.67,583.79,0.03,23,0.15,32.43,87.57,0.5,1,2,9,0.4,10,13,6,8,5,66.67,3,FALSE
3113,3,1,1,0,4,2,1,2,2,2,1,6,1,0,1,1,11.41,2.5,71.32,0.01,9,0.4,3.96,28.53,0.5,1,2,6,0.5,4,5,4,5,4,50,2,FALSE
3114,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,2,0.33,3,5,3,5,3,50,2,FALSE
3115,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,4,19.37,2.5,121.08,0.02,14,0.4,6.73,48.43,1,0,0,4,0.14,6,8,6,5,7,50,2,FALSE
3116,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,FALSE
3117,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.25,2,4,2,4,4,50,2,FALSE
3118,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,50,2,FALSE
3119,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,1,0,0,3,0.25,5,9,4,7,4,50,2,FALSE
3120,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
3121,3,5,8,4,4,2,0.2,2,2,2,1,12,1,0,2,2,18.51,5.83,630,0.04,27,0.17,35,108,0.5,1,2,12,0.13,15,12,9,7,15,85.71,10,FALSE
3122,1,1,3,0,0,1,0.25,0,0,1,1,3,1,0,1,2,11.42,6,411.19,0.02,18,0.17,22.84,68.53,1,0,0,4,0.17,9,9,6,8,6,75,4,FALSE
3123,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
3124,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,FALSE
3125,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
3126,13,7,24,0,24,7,0.24,12,2,5,0.71,39,1,0,5,1,24.63,19.13,9016.09,0.16,97,0.05,500.89,471.22,0.14,6,12,34,0.23,41,56,15,14,31,82.76,29,FALSE
3127,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,0.5,1,2,7,0.29,6,10,5,7,7,80,5,FALSE
3128,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
3129,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,0.2,3,6,2,5,5,66.67,3,FALSE
3130,1,2,2,0,0,1,0.33,0,0,1,1,4,1,0,1,1,11.18,5.63,353.85,0.02,17,0.18,19.66,62.91,1,0,0,5,0.2,5,12,4,9,5,66.67,3,FALSE
3131,1,1,3,4,0,1,0.25,0,0,1,1,2,1,0,1,2,9.87,5.63,312.22,0.02,15,0.18,17.35,55.51,1,0,0,3,0.1,5,10,4,9,10,87.5,4,FALSE
3132,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,1,8.45,0.75,4.75,0,4,1.33,0.26,6.34,1,0,0,3,0.2,3,1,2,1,5,66.67,3,FALSE
3133,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,1,2,7,2,6,1,0,0,FALSE
3134,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,20,0.5,5,0,5,2,0.28,10,1,0,0,3,0.33,3,2,3,1,3,0,1,FALSE
3135,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
3136,1,0,3,6,0,1,0.25,0,0,1,1,1,1,0,1,0,19.19,7.71,1141.85,0.05,40,0.13,63.44,148.02,1,0,0,2,0.08,18,22,7,6,12,90,4,TRUE
3137,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
3138,13,4,15,1,24,7,0.41,12,2,7,1,37,1,0,2,6,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,0.14,6,12,32,0.32,51,73,16,20,22,88.89,17,FALSE
3139,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
3140,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
3141,1,5,20,3,0,1,0.05,0,0,1,1,6,1,0,1,2,37.76,10.04,3805.1,0.13,85,0.1,211.39,379.05,1,0,0,7,0.04,29,56,13,9,26,95.83,21,FALSE
3142,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,13.2,2.5,82.5,0.01,11,0.4,4.58,33,1,0,0,4,0.2,5,6,4,4,5,50,2,FALSE
3143,3,0,1,0,4,2,1,2,2,1,0.5,6,1,0,1,2,5.05,5,126.33,0.01,9,0.2,7.02,25.27,0.5,1,2,6,0.5,4,5,2,5,4,50,2,FALSE
3144,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,1,0,0,3,0.25,2,7,2,7,4,50,2,FALSE
3145,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
3146,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
3147,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
3148,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,FALSE
3149,1,2,2,0,0,1,0.33,0,0,1,1,3,1,0,1,1,11.62,3,104.61,0.01,11,0.33,5.81,34.87,1,0,0,4,0.17,3,8,3,6,6,66.67,3,FALSE
3150,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
3151,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
3152,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
3153,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,12,3,108,0.01,12,0.33,6,36,1,0,0,2,1,2,10,2,6,1,0,0,FALSE
3154,1,3,7,0,0,1,0.13,0,0,1,1,4,1,0,1,4,24.75,1.33,44,0.01,11,0.75,2.44,33,1,0,0,5,0.07,8,3,6,2,14,87.5,8,FALSE
3155,1,4,4,2,0,1,0.2,0,0,1,1,5,1,0,1,0,28,1.5,63,0.01,14,0.67,3.5,42,1,0,0,6,0.11,5,9,5,3,9,85.71,5,FALSE
3156,1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
3157,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.17,3,5,3,5,6,50,2,FALSE
3158,3,2,2,5,4,2,0.67,2,2,2,1,6,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,0.5,1,2,6,0.2,2,7,2,6,10,87.5,3,FALSE
3159,5,5,8,1,8,3,0.27,4,2,3,1,15,1,0,3,3,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,0.33,2,4,14,0.2,21,30,11,18,15,75,11,FALSE
3160,1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,6.64,6,239.18,0.01,12,0.17,13.29,39.86,1,0,0,3,0.5,3,9,2,8,2,0,1,FALSE
3161,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
3162,1,0,3,0,0,1,0.25,0,0,1,1,1,1,0,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,1,0,0,2,0.17,4,11,3,7,6,75,4,FALSE
3163,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,FALSE
3164,7,4,9,1,12,4,0.33,6,2,4,1,20,1,0,3,4,18.47,17,5338.7,0.1,64,0.06,296.59,314.04,0.25,3,6,18,0.25,26,38,13,17,16,76.92,12,FALSE
3165,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,5.4,8,345.48,0.01,13,0.13,19.19,43.19,1,0,0,3,0.2,4,9,2,8,5,66.67,3,FALSE
3166,5,2,14,3,8,3,0.19,4,2,3,1,13,1,0,2,1,27.34,12,3937.05,0.11,69,0.08,218.72,328.09,0.33,2,4,12,0.14,30,39,15,12,21,89.47,16,FALSE
3167,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
3168,5,4,17,1,8,3,0.15,4,2,2,0.67,14,1,0,3,5,22.46,14.39,4653.68,0.11,68,0.07,258.54,323.33,0.33,2,4,13,0.12,31,37,14,13,25,85.71,20,FALSE
3169,3,0,4,0,4,2,0.4,2,2,1,0.5,6,1,0,1,2,6.18,5,154.4,0.01,11,0.2,8.58,30.88,0.5,1,2,6,0.29,4,7,2,5,7,80,5,FALSE
3170,3,0,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,FALSE
3171,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,FALSE
3172,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
3173,1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.2,1,5,1,5,5,66.67,2,FALSE
3174,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,1,3,4,3,4,1,0,0,FALSE
3175,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
3176,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
3177,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
3178,1,1,7,3,0,1,0.13,0,0,1,1,2,1,0,1,0,28.9,4.88,686.75,0.05,37,0.21,38.15,140.87,1,0,0,3,0.08,13,24,8,6,13,90.91,8,FALSE
3179,3,1,4,0,4,2,0.4,2,2,1,0.5,6,1,0,1,2,11.76,10.83,1380.58,0.04,30,0.09,76.7,127.44,0.5,1,2,6,0.29,10,20,6,13,7,80,5,FALSE
3180,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
3181,1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
3182,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,8,3,72,0.01,8,0.33,4,24,1,0,0,2,1,2,6,2,6,1,0,0,FALSE
3183,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
3184,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,50,2,FALSE
3185,1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
3186,1,3,2,0,0,1,0.25,0,0,1,1,4,1,0,2,1,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,1,0,0,5,0.17,3,7,3,7,6,50,4,FALSE
3187,5,1,2,0,8,3,1,4,2,2,0.67,9,1,0,1,4,10.04,5,250.95,0.02,14,0.2,13.94,50.19,0.33,2,4,8,0.5,5,9,4,8,6,66.67,3,FALSE
3188,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,0.2,3,6,2,5,5,66.67,3,FALSE
3189,1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.25,1,4,1,4,4,50,2,FALSE
3190,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,50,2,FALSE
3191,1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,5.4,8,345.48,0.01,13,0.13,19.19,43.19,1,0,0,3,0.2,4,9,2,8,5,66.67,3,FALSE
3192,1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.25,3,4,3,4,4,50,2,FALSE
